,customer_id,age_group,city,occupation,gender,marital status,avg_income,spending,income_utilization,month,payment_type,category
3257,ATQCUS3696,35-45,Chennai,Salaried Other Employees,Male,Single,42028,1555,3.6999143428190733,May,Credit Card,Groceries
3258,ATQCUS2622,35-45,Mumbai,Freelancers,Female,Married,38529,635,1.6481092164343742,June,UPI,Apparel
3259,ATQCUS3579,25-34,Chennai,Salaried IT Employees,Male,Single,62749,474,0.7553905241517793,July,UPI,Food
3260,ATQCUS1362,35-45,Chennai,Salaried IT Employees,Male,Married,66632,716,1.0745587705606916,July,UPI,Food
3261,ATQCUS1068,35-45,Delhi NCR,Salaried IT Employees,Male,Married,69464,4983,7.173499942416216,September,Credit Card,Travel
3262,ATQCUS0671,25-34,Chennai,Salaried Other Employees,Male,Married,37613,3108,8.263100523755085,July,Credit Card,Bills
3263,ATQCUS0187,25-34,Mumbai,Salaried Other Employees,Male,Married,39300,956,2.4325699745547076,May,Credit Card,Health & Wellness
3264,ATQCUS3814,21-24,Delhi NCR,Salaried IT Employees,Female,Single,44925,1528,3.401224262659989,September,Debit Card,Groceries
3265,ATQCUS2331,25-34,Bengaluru,Freelancers,Female,Married,36106,549,1.5205229047803688,August,Debit Card,Groceries
3266,ATQCUS0265,25-34,Mumbai,Freelancers,Male,Married,35056,104,0.29666818804198997,May,UPI,Others
3267,ATQCUS2758,35-45,Bengaluru,Business Owners,Female,Married,72347,1442,1.9931717970337401,October,Credit Card,Entertainment
3268,ATQCUS2457,25-34,Hyderabad,Salaried IT Employees,Female,Married,62042,741,1.1943522130169886,July,Debit Card,Electronics
3269,ATQCUS3724,45+,Mumbai,Salaried Other Employees,Male,Single,41537,344,0.8281772877193828,October,Net Banking,Apparel
3270,ATQCUS0781,25-34,Hyderabad,Salaried IT Employees,Male,Married,60249,275,0.4564391110225896,September,UPI,Apparel
3271,ATQCUS0559,25-34,Bengaluru,Freelancers,Male,Married,35767,583,1.6299941286660888,September,Credit Card,Food
3272,ATQCUS2982,45+,Mumbai,Salaried Other Employees,Female,Married,46889,196,0.41800848813154473,September,Net Banking,Apparel
3273,ATQCUS2775,35-45,Bengaluru,Government Employees,Female,Married,55506,773,1.3926422368752929,September,Net Banking,Entertainment
3274,ATQCUS0674,25-34,Chennai,Salaried Other Employees,Male,Married,36237,302,0.8334023235919088,July,Debit Card,Travel
3275,ATQCUS0805,25-34,Hyderabad,Salaried Other Employees,Male,Married,38771,255,0.6577080807820278,May,UPI,Entertainment
3276,ATQCUS2627,35-45,Mumbai,Freelancers,Female,Married,36847,368,0.9987244551795261,July,Debit Card,Food
3277,ATQCUS1267,35-45,Bengaluru,Salaried Other Employees,Male,Married,41505,1903,4.584989760269846,October,UPI,Groceries
3278,ATQCUS2420,25-34,Chennai,Business Owners,Female,Married,66256,234,0.3531755614585849,September,Debit Card,Groceries
3279,ATQCUS3625,25-34,Hyderabad,Salaried IT Employees,Male,Single,60873,620,1.0185139552839517,June,UPI,Food
3280,ATQCUS2332,25-34,Bengaluru,Freelancers,Female,Married,35238,314,0.8910834894148363,October,UPI,Health & Wellness
3281,ATQCUS2964,45+,Mumbai,Salaried IT Employees,Female,Married,70570,2226,3.154314864673374,July,Credit Card,Bills
3282,ATQCUS3636,25-34,Hyderabad,Business Owners,Male,Single,67113,168,0.25032408028250863,August,Net Banking,Food
3283,ATQCUS3343,21-24,Bengaluru,Freelancers,Male,Single,26316,101,0.383796929624563,October,Net Banking,Travel
3284,ATQCUS1469,35-45,Chennai,Freelancers,Male,Married,34611,269,0.7772095576550808,October,Net Banking,Health & Wellness
3285,ATQCUS0163,25-34,Mumbai,Salaried IT Employees,Male,Married,58558,433,0.7394378223299976,October,UPI,Entertainment
3286,ATQCUS1792,45+,Delhi NCR,Business Owners,Male,Married,72245,1017,1.4077098761159943,June,Credit Card,Electronics
3287,ATQCUS1986,45+,Hyderabad,Business Owners,Male,Married,76197,119,0.15617412759032506,July,Net Banking,Food
3288,ATQCUS2161,25-34,Mumbai,Freelancers,Female,Married,35694,976,2.7343531125679386,August,Credit Card,Groceries
3289,ATQCUS1060,35-45,Mumbai,Government Employees,Male,Married,59180,845,1.4278472456911118,June,Debit Card,Groceries
3290,ATQCUS2740,35-45,Bengaluru,Salaried Other Employees,Female,Married,38849,733,1.8867924528301887,September,Credit Card,Electronics
3291,ATQCUS1450,35-45,Chennai,Business Owners,Male,Married,79083,241,0.30474311798995996,September,UPI,Apparel
3292,ATQCUS0867,25-34,Hyderabad,Freelancers,Male,Married,33019,64,0.19382779611738696,May,Net Banking,Apparel
3293,ATQCUS1850,45+,Bengaluru,Business Owners,Male,Married,73432,1296,1.7648981370519665,June,Credit Card,Travel
3294,ATQCUS3204,21-24,Mumbai,Business Owners,Male,Single,51122,826,1.6157427330699112,July,Credit Card,Groceries
3295,ATQCUS3434,21-24,Hyderabad,Business Owners,Male,Single,51058,329,0.6443652316972854,August,UPI,Entertainment
3296,ATQCUS1477,35-45,Chennai,Freelancers,Male,Married,35524,150,0.422249746650152,October,Net Banking,Food
3297,ATQCUS1028,35-45,Mumbai,Freelancers,Male,Married,37667,109,0.2893779701064592,May,UPI,Others
3298,ATQCUS1946,45+,Chennai,Freelancers,Male,Married,40243,1506,3.7422657356558906,September,UPI,Health & Wellness
3299,ATQCUS2943,35-45,Hyderabad,Freelancers,Female,Married,34426,536,1.556962760704119,August,Debit Card,Health & Wellness
3300,ATQCUS0441,25-34,Delhi NCR,Freelancers,Male,Married,33749,358,1.0607721710272897,July,UPI,Food
3301,ATQCUS2570,35-45,Mumbai,Salaried IT Employees,Female,Married,65261,240,0.3677540950950798,September,Credit Card,Others
3302,ATQCUS0634,25-34,Chennai,Salaried IT Employees,Male,Married,63633,78,0.12257790768940645,July,Net Banking,Groceries
3303,ATQCUS2856,35-45,Chennai,Business Owners,Female,Married,67954,1488,2.1897165729758363,June,Credit Card,Bills
3304,ATQCUS3928,25-34,Mumbai,Salaried Other Employees,Female,Single,39249,161,0.41020153379703944,July,Net Banking,Food
3305,ATQCUS2711,35-45,Delhi NCR,Government Employees,Female,Married,53296,116,0.21765235664965477,May,UPI,Others
3306,ATQCUS3994,25-34,Chennai,Salaried Other Employees,Female,Single,39039,328,0.840185455570071,October,Net Banking,Food
3307,ATQCUS1823,45+,Bengaluru,Salaried IT Employees,Male,Married,68964,786,1.139725073951627,September,UPI,Electronics
3308,ATQCUS3693,35-45,Chennai,Salaried IT Employees,Male,Single,68805,154,0.22382094324540366,July,Net Banking,Travel
3309,ATQCUS0770,25-34,Hyderabad,Salaried IT Employees,Male,Married,59193,332,0.5608771307418107,August,UPI,Travel
3310,ATQCUS3411,21-24,Hyderabad,Salaried IT Employees,Male,Single,50695,161,0.31758556070618404,July,Net Banking,Apparel
3311,ATQCUS1201,35-45,Delhi NCR,Freelancers,Male,Married,37219,197,0.5292995513044413,June,Credit Card,Travel
3312,ATQCUS2701,35-45,Delhi NCR,Freelancers,Female,Married,37303,193,0.5173846607511461,October,Net Banking,Electronics
3313,ATQCUS3643,25-34,Hyderabad,Freelancers,Male,Single,34051,324,0.95151390561217,August,Net Banking,Electronics
3314,ATQCUS1814,45+,Bengaluru,Salaried IT Employees,Male,Married,65686,206,0.31361325092104864,October,Debit Card,Entertainment
3315,ATQCUS0564,25-34,Bengaluru,Freelancers,Male,Married,34763,269,0.7738112360843425,July,Credit Card,Apparel
3316,ATQCUS3537,25-34,Bengaluru,Salaried IT Employees,Male,Single,61735,2237,3.6235522799060496,September,Credit Card,Groceries
3317,ATQCUS3797,21-24,Mumbai,Freelancers,Female,Single,25332,239,0.9434707089846833,October,Net Banking,Entertainment
3318,ATQCUS1929,45+,Chennai,Business Owners,Male,Married,73566,283,0.384688578963108,July,UPI,Entertainment
3319,ATQCUS1046,35-45,Mumbai,Freelancers,Male,Married,38027,1034,2.7191206248192072,July,Credit Card,Health & Wellness
3320,ATQCUS0250,25-34,Mumbai,Business Owners,Male,Married,66268,91,0.1373211806603489,August,UPI,Apparel
3321,ATQCUS1392,35-45,Chennai,Salaried IT Employees,Male,Married,69911,287,0.41052194933558384,June,Debit Card,Groceries
3322,ATQCUS0819,25-34,Hyderabad,Salaried Other Employees,Male,Married,41461,390,0.9406430139166928,May,UPI,Entertainment
3323,ATQCUS0465,25-34,Bengaluru,Salaried IT Employees,Male,Married,62124,212,0.3412529779151375,September,Debit Card,Food
3324,ATQCUS1119,35-45,Delhi NCR,Salaried Other Employees,Male,Married,42280,114,0.2696310312204352,September,Net Banking,Apparel
3325,ATQCUS2743,35-45,Bengaluru,Salaried Other Employees,Female,Married,43141,311,0.7208919589253843,May,UPI,Health & Wellness
3326,ATQCUS3030,45+,Delhi NCR,Salaried Other Employees,Female,Married,46913,354,0.7545882804339948,June,Net Banking,Groceries
3327,ATQCUS0592,25-34,Bengaluru,Government Employees,Male,Married,51657,216,0.4181427492885766,May,Debit Card,Travel
3328,ATQCUS1921,45+,Chennai,Salaried Other Employees,Male,Married,41500,383,0.9228915662650602,October,Net Banking,Food
3329,ATQCUS2796,35-45,Chennai,Salaried IT Employees,Female,Married,61006,334,0.5474871324132052,June,Net Banking,Groceries
3330,ATQCUS0849,25-34,Hyderabad,Business Owners,Male,Married,66986,502,0.7494103245454274,June,Credit Card,Apparel
3331,ATQCUS3065,45+,Bengaluru,Salaried Other Employees,Female,Married,42488,273,0.6425343626435699,September,Debit Card,Others
3332,ATQCUS2148,25-34,Mumbai,Business Owners,Female,Married,65062,67,0.10297869724263012,June,Net Banking,Apparel
3333,ATQCUS3322,21-24,Bengaluru,Salaried Other Employees,Male,Single,29468,839,2.8471562372743313,September,UPI,Electronics
3334,ATQCUS1536,35-45,Hyderabad,Salaried IT Employees,Male,Married,68640,898,1.3082750582750582,September,Debit Card,Food
3335,ATQCUS0197,25-34,Mumbai,Salaried Other Employees,Male,Married,37926,216,0.5695301376364499,August,Credit Card,Others
3336,ATQCUS0498,25-34,Bengaluru,Salaried Other Employees,Male,Married,35920,187,0.5206013363028953,August,Debit Card,Apparel
3337,ATQCUS3659,35-45,Mumbai,Business Owners,Male,Single,79356,704,0.8871414889863402,September,UPI,Health & Wellness
3338,ATQCUS0861,25-34,Hyderabad,Freelancers,Male,Married,33617,67,0.19930392361007823,May,Debit Card,Bills
3339,ATQCUS1430,35-45,Chennai,Salaried Other Employees,Male,Married,45340,481,1.0608734009704457,July,UPI,Groceries
3340,ATQCUS2197,25-34,Delhi NCR,Salaried IT Employees,Female,Married,61799,86,0.13916082784511075,October,Net Banking,Others
3341,ATQCUS1691,45+,Mumbai,Business Owners,Male,Married,74711,606,0.8111255370695079,September,Credit Card,Health & Wellness
3342,ATQCUS2460,25-34,Hyderabad,Salaried IT Employees,Female,Married,65529,101,0.15413023241618215,July,UPI,Others
3343,ATQCUS1377,35-45,Chennai,Salaried IT Employees,Male,Married,69460,361,0.5197235819176504,May,Debit Card,Electronics
3344,ATQCUS1270,35-45,Bengaluru,Salaried Other Employees,Male,Married,41466,226,0.5450248396276468,September,Debit Card,Apparel
3345,ATQCUS2766,35-45,Bengaluru,Freelancers,Female,Married,40181,304,0.7565764913765213,September,Net Banking,Electronics
3346,ATQCUS0444,25-34,Delhi NCR,Government Employees,Male,Married,51859,733,1.4134480032395533,October,Debit Card,Groceries
3347,ATQCUS2729,35-45,Bengaluru,Salaried IT Employees,Female,Married,61626,170,0.2758575925745627,September,Net Banking,Health & Wellness
3348,ATQCUS3062,45+,Bengaluru,Salaried Other Employees,Female,Married,45150,192,0.42524916943521596,July,Net Banking,Travel
3349,ATQCUS2697,35-45,Delhi NCR,Freelancers,Female,Married,34070,728,2.136777223363663,July,Net Banking,Bills
3350,ATQCUS2930,35-45,Hyderabad,Salaried Other Employees,Female,Married,40962,97,0.23680484351350034,August,Debit Card,Others
3351,ATQCUS2032,21-24,Delhi NCR,Salaried IT Employees,Female,Married,49403,316,0.6396372689917617,October,UPI,Food
3352,ATQCUS0333,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60280,166,0.27538155275381554,September,Debit Card,Others
3353,ATQCUS3771,21-24,Mumbai,Salaried Other Employees,Female,Single,30566,87,0.2846299810246679,August,Net Banking,Apparel
3354,ATQCUS3393,21-24,Chennai,Freelancers,Male,Single,26702,1436,5.377874316530597,July,Debit Card,Bills
3355,ATQCUS0151,25-34,Mumbai,Salaried IT Employees,Male,Married,65775,2439,3.708095781071836,October,Credit Card,Electronics
3356,ATQCUS2989,45+,Mumbai,Salaried Other Employees,Female,Married,39555,188,0.4752875742636835,September,Debit Card,Others
3357,ATQCUS0909,35-45,Mumbai,Salaried IT Employees,Male,Married,61642,290,0.47045845365173095,August,UPI,Others
3358,ATQCUS1498,35-45,Chennai,Freelancers,Male,Married,35439,793,2.2376477891588364,August,UPI,Travel
3359,ATQCUS1663,45+,Mumbai,Salaried IT Employees,Male,Married,66919,779,1.164093904571198,September,Debit Card,Food
3360,ATQCUS3457,25-34,Mumbai,Salaried IT Employees,Male,Single,62155,336,0.5405840238114391,June,Debit Card,Health & Wellness
3361,ATQCUS3126,45+,Hyderabad,Salaried Other Employees,Female,Married,42303,722,1.706734746944661,August,Net Banking,Entertainment
3362,ATQCUS3185,21-24,Mumbai,Salaried Other Employees,Male,Single,29535,2460,8.329101066531235,August,Debit Card,Electronics
3363,ATQCUS1286,35-45,Bengaluru,Business Owners,Male,Married,73445,318,0.4329770576621962,August,Credit Card,Apparel
3364,ATQCUS0675,25-34,Chennai,Salaried Other Employees,Male,Married,41116,453,1.1017608716801246,July,UPI,Food
3365,ATQCUS3173,21-24,Mumbai,Salaried IT Employees,Male,Single,47355,223,0.4709112026185197,July,Net Banking,Health & Wellness
3366,ATQCUS0829,25-34,Hyderabad,Business Owners,Male,Married,72601,179,0.24655307778129776,October,Net Banking,Apparel
3367,ATQCUS1649,45+,Mumbai,Salaried IT Employees,Male,Married,74629,1903,2.5499470715137544,July,Credit Card,Electronics
3368,ATQCUS1862,45+,Bengaluru,Business Owners,Male,Married,73384,261,0.35566335986046005,May,Debit Card,Travel
3369,ATQCUS2119,25-34,Mumbai,Salaried Other Employees,Female,Married,39379,1068,2.7121054369079967,October,UPI,Electronics
3370,ATQCUS1275,35-45,Bengaluru,Business Owners,Male,Married,70160,216,0.30786773090079816,October,Net Banking,Travel
3371,ATQCUS2191,25-34,Delhi NCR,Salaried IT Employees,Female,Married,60582,158,0.260803539004985,July,Debit Card,Entertainment
3372,ATQCUS1320,35-45,Bengaluru,Freelancers,Male,Married,39073,219,0.5604893404652829,May,Credit Card,Others
3373,ATQCUS2513,25-34,Hyderabad,Government Employees,Female,Married,50774,146,0.2875487454208847,May,Debit Card,Electronics
3374,ATQCUS0092,21-24,Chennai,Salaried IT Employees,Male,Married,46704,768,1.644398766700925,September,UPI,Bills
3375,ATQCUS3634,25-34,Hyderabad,Business Owners,Male,Single,69444,193,0.27792177869938367,May,Net Banking,Food
3376,ATQCUS0743,25-34,Chennai,Freelancers,Male,Married,36479,603,1.653005838975849,July,Debit Card,Food
3377,ATQCUS2499,25-34,Hyderabad,Business Owners,Female,Married,64731,973,1.5031437796419027,July,Debit Card,Bills
3378,ATQCUS3287,21-24,Delhi NCR,Business Owners,Male,Single,54503,225,0.4128213125882979,May,Credit Card,Travel
3379,ATQCUS1417,35-45,Chennai,Salaried Other Employees,Male,Married,41689,1068,2.5618268608026096,July,Debit Card,Health & Wellness
3380,ATQCUS1232,35-45,Bengaluru,Salaried IT Employees,Male,Married,64397,1240,1.9255555383014735,August,Credit Card,Electronics
3381,ATQCUS2952,35-45,Hyderabad,Freelancers,Female,Married,39712,87,0.21907735697018535,October,Debit Card,Bills
3382,ATQCUS0622,25-34,Chennai,Salaried IT Employees,Male,Married,61656,514,0.8336577137667056,October,Net Banking,Food
3383,ATQCUS1318,35-45,Bengaluru,Freelancers,Male,Married,35008,624,1.7824497257769651,October,Credit Card,Electronics
3384,ATQCUS1864,45+,Bengaluru,Business Owners,Male,Married,85082,186,0.21861263251921675,July,Debit Card,Electronics
3385,ATQCUS2105,25-34,Mumbai,Salaried IT Employees,Female,Married,60281,414,0.6867835636436025,July,Net Banking,Electronics
3386,ATQCUS2902,35-45,Hyderabad,Salaried IT Employees,Female,Married,63851,1491,2.33512396047047,July,Credit Card,Electronics
3387,ATQCUS3745,21-24,Mumbai,Salaried IT Employees,Female,Single,47773,906,1.8964687166391059,June,Debit Card,Health & Wellness
3388,ATQCUS1260,35-45,Bengaluru,Salaried Other Employees,Male,Married,40736,80,0.19638648860958366,June,Net Banking,Others
3389,ATQCUS2221,25-34,Delhi NCR,Salaried IT Employees,Female,Married,63276,303,0.47885454200644795,July,UPI,Entertainment
3390,ATQCUS2001,21-24,Mumbai,Salaried IT Employees,Female,Married,48966,263,0.5371073806314586,May,UPI,Health & Wellness
3391,ATQCUS3719,35-45,Hyderabad,Freelancers,Male,Single,37259,1342,3.601814326739848,October,Credit Card,Health & Wellness
3392,ATQCUS0932,35-45,Mumbai,Salaried IT Employees,Male,Married,65106,1196,1.8370042699597582,October,Net Banking,Bills
3393,ATQCUS1456,35-45,Chennai,Business Owners,Male,Married,78621,1923,2.445911397718167,May,Credit Card,Bills
3394,ATQCUS2056,21-24,Chennai,Salaried IT Employees,Female,Married,47604,286,0.6007898495924712,September,Credit Card,Food
3395,ATQCUS0773,25-34,Hyderabad,Salaried IT Employees,Male,Married,60391,1284,2.12614462419897,October,Debit Card,Groceries
3396,ATQCUS1206,35-45,Delhi NCR,Government Employees,Male,Married,58174,240,0.41255543713686527,October,UPI,Apparel
3397,ATQCUS0276,25-34,Mumbai,Freelancers,Male,Married,36398,396,1.0879718665860763,May,Credit Card,Food
3398,ATQCUS0981,35-45,Mumbai,Salaried Other Employees,Male,Married,41736,531,1.2722829212190914,October,Debit Card,Apparel
3399,ATQCUS0483,25-34,Bengaluru,Salaried IT Employees,Male,Married,62382,240,0.3847263633740502,October,Credit Card,Electronics
3400,ATQCUS0502,25-34,Bengaluru,Salaried Other Employees,Male,Married,38514,1682,4.367243080438282,July,UPI,Food
3401,ATQCUS3574,25-34,Chennai,Salaried IT Employees,Male,Single,60610,149,0.24583402078864874,September,UPI,Health & Wellness
3402,ATQCUS2884,35-45,Chennai,Government Employees,Female,Married,55930,63,0.11264080100125157,October,Net Banking,Others
3403,ATQCUS3493,25-34,Mumbai,Government Employees,Male,Single,49436,92,0.18609919896431748,May,Debit Card,Entertainment
3404,ATQCUS1468,35-45,Chennai,Freelancers,Male,Married,35486,1263,3.5591500873583946,September,Debit Card,Electronics
3405,ATQCUS2142,25-34,Mumbai,Business Owners,Female,Married,66942,103,0.153864539452063,May,Net Banking,Others
3406,ATQCUS3461,25-34,Mumbai,Salaried IT Employees,Male,Single,64534,145,0.22468776149006725,May,Credit Card,Others
3407,ATQCUS1289,35-45,Bengaluru,Business Owners,Male,Married,73577,315,0.4281229188469223,October,Net Banking,Health & Wellness
3408,ATQCUS3405,21-24,Chennai,Government Employees,Male,Single,42178,890,2.1101047939684197,May,Debit Card,Electronics
3409,ATQCUS2192,25-34,Delhi NCR,Salaried IT Employees,Female,Married,60963,1334,2.188212522349622,August,UPI,Food
3410,ATQCUS2939,35-45,Hyderabad,Business Owners,Female,Married,78905,190,0.24079589379633737,May,UPI,Apparel
3411,ATQCUS3744,21-24,Mumbai,Salaried IT Employees,Female,Single,47959,245,0.5108530202881628,August,Net Banking,Travel
3412,ATQCUS3628,25-34,Hyderabad,Salaried Other Employees,Male,Single,38541,223,0.5786046028904284,October,Debit Card,Groceries
3413,ATQCUS3280,21-24,Delhi NCR,Business Owners,Male,Single,54423,1353,2.486081252411664,June,Credit Card,Electronics
3414,ATQCUS0882,25-34,Hyderabad,Government Employees,Male,Married,50770,197,0.3880244238723656,July,Credit Card,Others
3415,ATQCUS2287,25-34,Bengaluru,Salaried IT Employees,Female,Married,59869,809,1.3512836359384657,October,Debit Card,Electronics
3416,ATQCUS3505,25-34,Delhi NCR,Salaried IT Employees,Male,Single,66256,187,0.2822385897126298,August,UPI,Apparel
3417,ATQCUS0196,25-34,Mumbai,Salaried Other Employees,Male,Married,38516,691,1.7940596115899887,July,UPI,Health & Wellness
3418,ATQCUS0625,25-34,Chennai,Salaried IT Employees,Male,Married,60762,728,1.198117244330338,September,Net Banking,Electronics
3419,ATQCUS3550,25-34,Bengaluru,Business Owners,Male,Single,65539,606,0.9246402905140452,May,Credit Card,Health & Wellness
3420,ATQCUS2346,25-34,Bengaluru,Government Employees,Female,Married,54587,1197,2.1928297946397493,August,UPI,Health & Wellness
3421,ATQCUS0153,25-34,Mumbai,Salaried IT Employees,Male,Married,64136,2095,3.2664961955843834,August,Credit Card,Bills
3422,ATQCUS2601,35-45,Mumbai,Salaried Other Employees,Female,Married,43973,374,0.8505219111727651,June,Credit Card,Food
3423,ATQCUS3681,35-45,Bengaluru,Salaried Other Employees,Male,Single,43218,337,0.7797676893886807,October,UPI,Travel
3424,ATQCUS1881,45+,Bengaluru,Freelancers,Male,Married,40658,186,0.4574745437552265,June,Credit Card,Entertainment
3425,ATQCUS0407,25-34,Delhi NCR,Business Owners,Male,Married,70404,104,0.14771887960911312,July,Debit Card,Entertainment
3426,ATQCUS3670,35-45,Delhi NCR,Salaried Other Employees,Male,Single,40662,324,0.796812749003984,May,Net Banking,Apparel
3427,ATQCUS3519,25-34,Delhi NCR,Salaried Other Employees,Male,Single,37467,572,1.5266768089251874,June,UPI,Food
3428,ATQCUS0949,35-45,Mumbai,Salaried Other Employees,Male,Married,40258,192,0.4769238412241045,June,Net Banking,Bills
3429,ATQCUS0135,25-34,Mumbai,Salaried IT Employees,Male,Married,63042,618,0.9802988483867897,August,Credit Card,Others
3430,ATQCUS3633,25-34,Hyderabad,Business Owners,Male,Single,68788,244,0.35471303134267607,May,Net Banking,Bills
3431,ATQCUS0400,25-34,Delhi NCR,Business Owners,Male,Married,69837,334,0.4782565115912768,June,Net Banking,Bills
3432,ATQCUS3869,21-24,Chennai,Salaried IT Employees,Female,Single,46072,727,1.5779649244660532,October,Credit Card,Entertainment
3433,ATQCUS1123,35-45,Delhi NCR,Salaried Other Employees,Male,Married,41493,277,0.6675824837924469,October,Net Banking,Travel
3434,ATQCUS3086,45+,Bengaluru,Government Employees,Female,Married,58618,1116,1.903852059094476,July,Debit Card,Groceries
3435,ATQCUS0247,25-34,Mumbai,Business Owners,Male,Married,70018,427,0.6098431831814676,May,Debit Card,Food
3436,ATQCUS3580,25-34,Chennai,Salaried IT Employees,Male,Single,59012,569,0.9642106690164712,May,UPI,Health & Wellness
3437,ATQCUS0835,25-34,Hyderabad,Business Owners,Male,Married,66982,341,0.5090919948642919,October,UPI,Electronics
3438,ATQCUS2337,25-34,Bengaluru,Freelancers,Female,Married,36001,541,1.5027360351101358,August,Credit Card,Apparel
3439,ATQCUS0356,25-34,Delhi NCR,Salaried IT Employees,Male,Married,59921,1753,2.9255185994893274,October,UPI,Travel
3440,ATQCUS3780,21-24,Mumbai,Salaried Other Employees,Female,Single,30231,192,0.6351096556514836,June,Debit Card,Travel
3441,ATQCUS1879,45+,Bengaluru,Freelancers,Male,Married,41094,136,0.3309485569669538,May,Net Banking,Health & Wellness
3442,ATQCUS1276,35-45,Bengaluru,Business Owners,Male,Married,74455,2107,2.8298972533745217,September,UPI,Electronics
3443,ATQCUS2542,35-45,Mumbai,Salaried IT Employees,Female,Married,67929,963,1.41765667093583,October,UPI,Health & Wellness
3444,ATQCUS0435,25-34,Delhi NCR,Freelancers,Male,Married,35386,90,0.25433787373537553,May,Net Banking,Bills
3445,ATQCUS3381,21-24,Chennai,Salaried Other Employees,Male,Single,30521,1075,3.522165066675404,September,Credit Card,Travel
3446,ATQCUS3254,21-24,Delhi NCR,Salaried IT Employees,Male,Single,46423,1025,2.2079572625638155,August,Debit Card,Electronics
3447,ATQCUS1193,35-45,Delhi NCR,Freelancers,Male,Married,37513,331,0.8823607815957134,September,Debit Card,Food
3448,ATQCUS0901,35-45,Mumbai,Salaried IT Employees,Male,Married,66800,372,0.5568862275449102,September,Net Banking,Health & Wellness
3449,ATQCUS1415,35-45,Chennai,Salaried Other Employees,Male,Married,41373,850,2.0544799748628333,July,Net Banking,Electronics
3450,ATQCUS3834,21-24,Delhi NCR,Government Employees,Female,Single,39310,590,1.500890358687357,October,Debit Card,Electronics
3451,ATQCUS1087,35-45,Delhi NCR,Salaried IT Employees,Male,Married,70149,587,0.8367902607307304,June,UPI,Travel
3452,ATQCUS3910,21-24,Hyderabad,Freelancers,Female,Single,26206,317,1.209646645806304,June,Credit Card,Apparel
3453,ATQCUS3855,21-24,Bengaluru,Salaried Other Employees,Female,Single,32730,1214,3.709135349831959,June,Debit Card,Bills
3454,ATQCUS0380,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39929,418,1.0468581732575322,October,Net Banking,Entertainment
3455,ATQCUS1673,45+,Mumbai,Salaried Other Employees,Male,Married,44208,222,0.502171552660152,August,Credit Card,Groceries
3456,ATQCUS0315,25-34,Mumbai,Government Employees,Male,Married,55035,1094,1.9878259289543017,September,Credit Card,Food
3457,ATQCUS1281,35-45,Bengaluru,Business Owners,Male,Married,75432,33,0.04374801145402482,June,Net Banking,Travel
3458,ATQCUS0887,25-34,Hyderabad,Government Employees,Male,Married,53596,939,1.7519964176431078,August,Debit Card,Groceries
3459,ATQCUS1353,35-45,Chennai,Salaried IT Employees,Male,Married,63006,270,0.42853061613179694,October,Debit Card,Health & Wellness
3460,ATQCUS2563,35-45,Mumbai,Salaried IT Employees,Female,Married,64132,1348,2.101914800723508,August,UPI,Electronics
3461,ATQCUS3789,21-24,Mumbai,Business Owners,Female,Single,57514,109,0.1895190736168585,July,Net Banking,Apparel
3462,ATQCUS2594,35-45,Mumbai,Salaried Other Employees,Female,Married,43530,216,0.4962095106822881,May,Net Banking,Food
3463,ATQCUS2972,45+,Mumbai,Salaried IT Employees,Female,Married,71357,3216,4.506915929761622,September,Credit Card,Electronics
3464,ATQCUS0041,21-24,Delhi NCR,Salaried IT Employees,Male,Married,47439,851,1.7938826703766941,June,Debit Card,Groceries
3465,ATQCUS2359,25-34,Chennai,Salaried IT Employees,Female,Married,63595,428,0.6730088843462536,October,UPI,Apparel
3466,ATQCUS3386,21-24,Chennai,Business Owners,Male,Single,54141,1231,2.2736927651871963,June,Credit Card,Groceries
3467,ATQCUS2182,25-34,Delhi NCR,Salaried IT Employees,Female,Married,58954,357,0.6055568748515792,September,UPI,Health & Wellness
3468,ATQCUS3820,21-24,Delhi NCR,Salaried IT Employees,Female,Single,49483,97,0.19602691833559,October,Net Banking,Entertainment
3469,ATQCUS2002,21-24,Mumbai,Salaried IT Employees,Female,Married,50011,367,0.7338385555177861,June,Debit Card,Apparel
3470,ATQCUS3708,35-45,Chennai,Freelancers,Male,Single,33903,597,1.7609061145031413,September,Net Banking,Groceries
3471,ATQCUS3689,35-45,Bengaluru,Freelancers,Male,Single,36179,2506,6.926670167776887,July,Credit Card,Electronics
3472,ATQCUS3833,21-24,Delhi NCR,Government Employees,Female,Single,39633,575,1.4508111926929579,September,Credit Card,Health & Wellness
3473,ATQCUS2523,35-45,Mumbai,Salaried IT Employees,Female,Married,67361,1139,1.6908893870340405,July,Debit Card,Health & Wellness
3474,ATQCUS0544,25-34,Bengaluru,Freelancers,Male,Married,32758,609,1.8590878564014894,May,UPI,Bills
3475,ATQCUS1081,35-45,Delhi NCR,Salaried IT Employees,Male,Married,64319,163,0.25342433806495746,September,Credit Card,Others
3476,ATQCUS2468,25-34,Hyderabad,Salaried IT Employees,Female,Married,62820,329,0.5237185609678446,July,Credit Card,Apparel
3477,ATQCUS2625,35-45,Mumbai,Freelancers,Female,Married,38020,238,0.6259863229879011,May,Debit Card,Electronics
